sku;categories;enabled;parent;family;description;name;url_key;category_gear;color;features_bags;gender;material;size;strap_bags;style_bags;performance_fabric;price;special_price;weight;base;small_image;thumbnail
WS10-L-Red;default_category_women_tops_tees,default_category_promotions_tees,default_category_collections_performance_fabrics,default_category;1;WS10;top;"<p>The Karissa V-Neck Tee features a semi-fitted shape that's flattering for every figure. You can hit the gym with confidence while it hugs curves and hides common ""problem"" areas.</p>
<p>&bull; Pink heather soft v-neck tee. <br />&bull; Luma signature micro sleeves.<br />&bull; Semi-fitted. <br />&bull; Machine wash/dry.</p>";Karissa V-Neck Tee-L-Red;karissa-v-neck-tee-l-red;;color_red;;;;size_l;;;;32;;1;/w/s/ws10-red_main.jpg;/w/s/ws10-red_main.jpg;/w/s/ws10-red_main.jpg
WS10-L-Yellow;default_category_women_tops_tees,default_category_promotions_tees,default_category_collections_performance_fabrics,default_category;1;WS10;top;"<p>The Karissa V-Neck Tee features a semi-fitted shape that's flattering for every figure. You can hit the gym with confidence while it hugs curves and hides common ""problem"" areas.</p>
<p>&bull; Pink heather soft v-neck tee. <br />&bull; Luma signature micro sleeves.<br />&bull; Semi-fitted. <br />&bull; Machine wash/dry.</p>";Karissa V-Neck Tee-L-Yellow;karissa-v-neck-tee-l-yellow;;color_yellow;;;;size_l;;;;32;;1;/w/s/ws10-yellow_main.jpg;/w/s/ws10-yellow_main.jpg;/w/s/ws10-yellow_main.jpg
WS10-M-Green;default_category_women_tops_tees,default_category_promotions_tees,default_category_collections_performance_fabrics,default_category;1;WS10;top;"<p>The Karissa V-Neck Tee features a semi-fitted shape that's flattering for every figure. You can hit the gym with confidence while it hugs curves and hides common ""problem"" areas.</p>
<p>&bull; Pink heather soft v-neck tee. <br />&bull; Luma signature micro sleeves.<br />&bull; Semi-fitted. <br />&bull; Machine wash/dry.</p>";Karissa V-Neck Tee-M-Green;karissa-v-neck-tee-m-green;;color_green;;;;size_m;;;;32;;1;/w/s/ws10-green_main.jpg;/w/s/ws10-green_main.jpg;/w/s/ws10-green_main.jpg
WS10-M-Red;default_category_women_tops_tees,default_category_promotions_tees,default_category_collections_performance_fabrics,default_category;1;WS10;top;"<p>The Karissa V-Neck Tee features a semi-fitted shape that's flattering for every figure. You can hit the gym with confidence while it hugs curves and hides common ""problem"" areas.</p>
<p>&bull; Pink heather soft v-neck tee. <br />&bull; Luma signature micro sleeves.<br />&bull; Semi-fitted. <br />&bull; Machine wash/dry.</p>";Karissa V-Neck Tee-M-Red;karissa-v-neck-tee-m-red;;color_red;;;;size_m;;;;32;;1;/w/s/ws10-red_main.jpg;/w/s/ws10-red_main.jpg;/w/s/ws10-red_main.jpg
WS10-M-Yellow;default_category_women_tops_tees,default_category_promotions_tees,default_category_collections_performance_fabrics,default_category;1;WS10;top;"<p>The Karissa V-Neck Tee features a semi-fitted shape that's flattering for every figure. You can hit the gym with confidence while it hugs curves and hides common ""problem"" areas.</p>
<p>&bull; Pink heather soft v-neck tee. <br />&bull; Luma signature micro sleeves.<br />&bull; Semi-fitted. <br />&bull; Machine wash/dry.</p>";Karissa V-Neck Tee-M-Yellow;karissa-v-neck-tee-m-yellow;;color_yellow;;;;size_m;;;;32;;1;/w/s/ws10-yellow_main.jpg;/w/s/ws10-yellow_main.jpg;/w/s/ws10-yellow_main.jpg
WS10-S-Green;default_category_women_tops_tees,default_category_promotions_tees,default_category_collections_performance_fabrics,default_category;1;WS10;top;"<p>The Karissa V-Neck Tee features a semi-fitted shape that's flattering for every figure. You can hit the gym with confidence while it hugs curves and hides common ""problem"" areas.</p>
<p>&bull; Pink heather soft v-neck tee. <br />&bull; Luma signature micro sleeves.<br />&bull; Semi-fitted. <br />&bull; Machine wash/dry.</p>";Karissa V-Neck Tee-S-Green;karissa-v-neck-tee-s-green;;color_green;;;;size_s;;;;32;;1;/w/s/ws10-green_main.jpg;/w/s/ws10-green_main.jpg;/w/s/ws10-green_main.jpg
WS10-S-Red;default_category_women_tops_tees,default_category_promotions_tees,default_category_collections_performance_fabrics,default_category;1;WS10;top;"<p>The Karissa V-Neck Tee features a semi-fitted shape that's flattering for every figure. You can hit the gym with confidence while it hugs curves and hides common ""problem"" areas.</p>
<p>&bull; Pink heather soft v-neck tee. <br />&bull; Luma signature micro sleeves.<br />&bull; Semi-fitted. <br />&bull; Machine wash/dry.</p>";Karissa V-Neck Tee-S-Red;karissa-v-neck-tee-s-red;;color_red;;;;size_s;;;;32;;1;/w/s/ws10-red_main.jpg;/w/s/ws10-red_main.jpg;/w/s/ws10-red_main.jpg
WS10-S-Yellow;default_category_women_tops_tees,default_category_promotions_tees,default_category_collections_performance_fabrics,default_category;1;WS10;top;"<p>The Karissa V-Neck Tee features a semi-fitted shape that's flattering for every figure. You can hit the gym with confidence while it hugs curves and hides common ""problem"" areas.</p>
<p>&bull; Pink heather soft v-neck tee. <br />&bull; Luma signature micro sleeves.<br />&bull; Semi-fitted. <br />&bull; Machine wash/dry.</p>";Karissa V-Neck Tee-S-Yellow;karissa-v-neck-tee-s-yellow;;color_yellow;;;;size_s;;;;32;;1;/w/s/ws10-yellow_main.jpg;/w/s/ws10-yellow_main.jpg;/w/s/ws10-yellow_main.jpg
WS10-XL-Green;default_category_women_tops_tees,default_category_promotions_tees,default_category_collections_performance_fabrics,default_category;1;WS10;top;"<p>The Karissa V-Neck Tee features a semi-fitted shape that's flattering for every figure. You can hit the gym with confidence while it hugs curves and hides common ""problem"" areas.</p>
<p>&bull; Pink heather soft v-neck tee. <br />&bull; Luma signature micro sleeves.<br />&bull; Semi-fitted. <br />&bull; Machine wash/dry.</p>";Karissa V-Neck Tee-XL-Green;karissa-v-neck-tee-xl-green;;color_green;;;;size_xl;;;;32;;1;/w/s/ws10-green_main.jpg;/w/s/ws10-green_main.jpg;/w/s/ws10-green_main.jpg
WS10-XL-Red;default_category_women_tops_tees,default_category_promotions_tees,default_category_collections_performance_fabrics,default_category;1;WS10;top;"<p>The Karissa V-Neck Tee features a semi-fitted shape that's flattering for every figure. You can hit the gym with confidence while it hugs curves and hides common ""problem"" areas.</p>
<p>&bull; Pink heather soft v-neck tee. <br />&bull; Luma signature micro sleeves.<br />&bull; Semi-fitted. <br />&bull; Machine wash/dry.</p>";Karissa V-Neck Tee-XL-Red;karissa-v-neck-tee-xl-red;;color_red;;;;size_xl;;;;32;;1;/w/s/ws10-red_main.jpg;/w/s/ws10-red_main.jpg;/w/s/ws10-red_main.jpg
WS10-XL-Yellow;default_category_women_tops_tees,default_category_promotions_tees,default_category_collections_performance_fabrics,default_category;1;WS10;top;"<p>The Karissa V-Neck Tee features a semi-fitted shape that's flattering for every figure. You can hit the gym with confidence while it hugs curves and hides common ""problem"" areas.</p>
<p>&bull; Pink heather soft v-neck tee. <br />&bull; Luma signature micro sleeves.<br />&bull; Semi-fitted. <br />&bull; Machine wash/dry.</p>";Karissa V-Neck Tee-XL-Yellow;karissa-v-neck-tee-xl-yellow;;color_yellow;;;;size_xl;;;;32;;1;/w/s/ws10-yellow_main.jpg;/w/s/ws10-yellow_main.jpg;/w/s/ws10-yellow_main.jpg
WS10-XS-Green;default_category_women_tops_tees,default_category_promotions_tees,default_category_collections_performance_fabrics,default_category;1;WS10;top;"<p>The Karissa V-Neck Tee features a semi-fitted shape that's flattering for every figure. You can hit the gym with confidence while it hugs curves and hides common ""problem"" areas.</p>
<p>&bull; Pink heather soft v-neck tee. <br />&bull; Luma signature micro sleeves.<br />&bull; Semi-fitted. <br />&bull; Machine wash/dry.</p>";Karissa V-Neck Tee-XS-Green;karissa-v-neck-tee-xs-green;;color_green;;;;size_xs;;;;32;;1;/w/s/ws10-green_main.jpg;/w/s/ws10-green_main.jpg;/w/s/ws10-green_main.jpg
WS10-XS-Red;default_category_women_tops_tees,default_category_promotions_tees,default_category_collections_performance_fabrics,default_category;1;WS10;top;"<p>The Karissa V-Neck Tee features a semi-fitted shape that's flattering for every figure. You can hit the gym with confidence while it hugs curves and hides common ""problem"" areas.</p>
<p>&bull; Pink heather soft v-neck tee. <br />&bull; Luma signature micro sleeves.<br />&bull; Semi-fitted. <br />&bull; Machine wash/dry.</p>";Karissa V-Neck Tee-XS-Red;karissa-v-neck-tee-xs-red;;color_red;;;;size_xs;;;;32;;1;/w/s/ws10-red_main.jpg;/w/s/ws10-red_main.jpg;/w/s/ws10-red_main.jpg
WS10-XS-Yellow;default_category_women_tops_tees,default_category_promotions_tees,default_category_collections_performance_fabrics,default_category;1;WS10;top;"<p>The Karissa V-Neck Tee features a semi-fitted shape that's flattering for every figure. You can hit the gym with confidence while it hugs curves and hides common ""problem"" areas.</p>
<p>&bull; Pink heather soft v-neck tee. <br />&bull; Luma signature micro sleeves.<br />&bull; Semi-fitted. <br />&bull; Machine wash/dry.</p>";Karissa V-Neck Tee-XS-Yellow;karissa-v-neck-tee-xs-yellow;;color_yellow;;;;size_xs;;;;32;;1;/w/s/ws10-yellow_main.jpg;/w/s/ws10-yellow_main.jpg;/w/s/ws10-yellow_main.jpg
WS11-L-Green;default_category_women_tops_tees,default_category_promotions_tees,default_category_promotions_women_sale,default_category_collections_erin_recommends,default_category;1;WS11;top;"<p>The Diva Gym Tee feels like your favorite right out of the mailbox. Micro-sleeved, lightweight and extra comfortable, it's a casual staple that hides incredible comfort behind a laid-back, carefree look.</p>
<p>&bull; Bright yellow v-neck tee.<br />&bull; Moisture-wicking fabric. <br />&bull; Long-Sleeves. <br />&bull; Machine wash/line dry.</p>";Diva Gym Tee-L-Green;diva-gym-tee-l-green;;color_green;;;;size_l;;;;32;;1;/w/s/ws11-green_main.jpg;/w/s/ws11-green_main.jpg;/w/s/ws11-green_main.jpg
WS11-L-Orange;default_category_women_tops_tees,default_category_promotions_tees,default_category_promotions_women_sale,default_category_collections_erin_recommends,default_category;1;WS11;top;"<p>The Diva Gym Tee feels like your favorite right out of the mailbox. Micro-sleeved, lightweight and extra comfortable, it's a casual staple that hides incredible comfort behind a laid-back, carefree look.</p>
<p>&bull; Bright yellow v-neck tee.<br />&bull; Moisture-wicking fabric. <br />&bull; Long-Sleeves. <br />&bull; Machine wash/line dry.</p>";Diva Gym Tee-L-Orange;diva-gym-tee-l-orange;;color_orange;;;;size_l;;;;32;;1;/w/s/ws11-orange_main.jpg;/w/s/ws11-orange_main.jpg;/w/s/ws11-orange_main.jpg
WS11-L-Yellow;default_category_women_tops_tees,default_category_promotions_tees,default_category_promotions_women_sale,default_category_collections_erin_recommends,default_category;1;WS11;top;"<p>The Diva Gym Tee feels like your favorite right out of the mailbox. Micro-sleeved, lightweight and extra comfortable, it's a casual staple that hides incredible comfort behind a laid-back, carefree look.</p>
<p>&bull; Bright yellow v-neck tee.<br />&bull; Moisture-wicking fabric. <br />&bull; Long-Sleeves. <br />&bull; Machine wash/line dry.</p>";Diva Gym Tee-L-Yellow;diva-gym-tee-l-yellow;;color_yellow;;;;size_l;;;;32;;1;/w/s/ws11-yellow_main.jpg;/w/s/ws11-yellow_main.jpg;/w/s/ws11-yellow_main.jpg
WS11-M-Green;default_category_women_tops_tees,default_category_promotions_tees,default_category_promotions_women_sale,default_category_collections_erin_recommends,default_category;1;WS11;top;"<p>The Diva Gym Tee feels like your favorite right out of the mailbox. Micro-sleeved, lightweight and extra comfortable, it's a casual staple that hides incredible comfort behind a laid-back, carefree look.</p>
<p>&bull; Bright yellow v-neck tee.<br />&bull; Moisture-wicking fabric. <br />&bull; Long-Sleeves. <br />&bull; Machine wash/line dry.</p>";Diva Gym Tee-M-Green;diva-gym-tee-m-green;;color_green;;;;size_m;;;;32;;1;/w/s/ws11-green_main.jpg;/w/s/ws11-green_main.jpg;/w/s/ws11-green_main.jpg
WS11-M-Orange;default_category_women_tops_tees,default_category_promotions_tees,default_category_promotions_women_sale,default_category_collections_erin_recommends,default_category;1;WS11;top;"<p>The Diva Gym Tee feels like your favorite right out of the mailbox. Micro-sleeved, lightweight and extra comfortable, it's a casual staple that hides incredible comfort behind a laid-back, carefree look.</p>
<p>&bull; Bright yellow v-neck tee.<br />&bull; Moisture-wicking fabric. <br />&bull; Long-Sleeves. <br />&bull; Machine wash/line dry.</p>";Diva Gym Tee-M-Orange;diva-gym-tee-m-orange;;color_orange;;;;size_m;;;;32;;1;/w/s/ws11-orange_main.jpg;/w/s/ws11-orange_main.jpg;/w/s/ws11-orange_main.jpg
WS11-M-Yellow;default_category_women_tops_tees,default_category_promotions_tees,default_category_promotions_women_sale,default_category_collections_erin_recommends,default_category;1;WS11;top;"<p>The Diva Gym Tee feels like your favorite right out of the mailbox. Micro-sleeved, lightweight and extra comfortable, it's a casual staple that hides incredible comfort behind a laid-back, carefree look.</p>
<p>&bull; Bright yellow v-neck tee.<br />&bull; Moisture-wicking fabric. <br />&bull; Long-Sleeves. <br />&bull; Machine wash/line dry.</p>";Diva Gym Tee-M-Yellow;diva-gym-tee-m-yellow;;color_yellow;;;;size_m;;;;32;;1;/w/s/ws11-yellow_main.jpg;/w/s/ws11-yellow_main.jpg;/w/s/ws11-yellow_main.jpg
WS11-S-Green;default_category_women_tops_tees,default_category_promotions_tees,default_category_promotions_women_sale,default_category_collections_erin_recommends,default_category;1;WS11;top;"<p>The Diva Gym Tee feels like your favorite right out of the mailbox. Micro-sleeved, lightweight and extra comfortable, it's a casual staple that hides incredible comfort behind a laid-back, carefree look.</p>
<p>&bull; Bright yellow v-neck tee.<br />&bull; Moisture-wicking fabric. <br />&bull; Long-Sleeves. <br />&bull; Machine wash/line dry.</p>";Diva Gym Tee-S-Green;diva-gym-tee-s-green;;color_green;;;;size_s;;;;32;;1;/w/s/ws11-green_main.jpg;/w/s/ws11-green_main.jpg;/w/s/ws11-green_main.jpg
WS11-S-Orange;default_category_women_tops_tees,default_category_promotions_tees,default_category_promotions_women_sale,default_category_collections_erin_recommends,default_category;1;WS11;top;"<p>The Diva Gym Tee feels like your favorite right out of the mailbox. Micro-sleeved, lightweight and extra comfortable, it's a casual staple that hides incredible comfort behind a laid-back, carefree look.</p>
<p>&bull; Bright yellow v-neck tee.<br />&bull; Moisture-wicking fabric. <br />&bull; Long-Sleeves. <br />&bull; Machine wash/line dry.</p>";Diva Gym Tee-S-Orange;diva-gym-tee-s-orange;;color_orange;;;;size_s;;;;32;;1;/w/s/ws11-orange_main.jpg;/w/s/ws11-orange_main.jpg;/w/s/ws11-orange_main.jpg
WS11-S-Yellow;default_category_women_tops_tees,default_category_promotions_tees,default_category_promotions_women_sale,default_category_collections_erin_recommends,default_category;1;WS11;top;"<p>The Diva Gym Tee feels like your favorite right out of the mailbox. Micro-sleeved, lightweight and extra comfortable, it's a casual staple that hides incredible comfort behind a laid-back, carefree look.</p>
<p>&bull; Bright yellow v-neck tee.<br />&bull; Moisture-wicking fabric. <br />&bull; Long-Sleeves. <br />&bull; Machine wash/line dry.</p>";Diva Gym Tee-S-Yellow;diva-gym-tee-s-yellow;;color_yellow;;;;size_s;;;;32;;1;/w/s/ws11-yellow_main.jpg;/w/s/ws11-yellow_main.jpg;/w/s/ws11-yellow_main.jpg
WS11-XL-Green;default_category_women_tops_tees,default_category_promotions_tees,default_category_promotions_women_sale,default_category_collections_erin_recommends,default_category;1;WS11;top;"<p>The Diva Gym Tee feels like your favorite right out of the mailbox. Micro-sleeved, lightweight and extra comfortable, it's a casual staple that hides incredible comfort behind a laid-back, carefree look.</p>
<p>&bull; Bright yellow v-neck tee.<br />&bull; Moisture-wicking fabric. <br />&bull; Long-Sleeves. <br />&bull; Machine wash/line dry.</p>";Diva Gym Tee-XL-Green;diva-gym-tee-xl-green;;color_green;;;;size_xl;;;;32;;1;/w/s/ws11-green_main.jpg;/w/s/ws11-green_main.jpg;/w/s/ws11-green_main.jpg
WS11-XL-Orange;default_category_women_tops_tees,default_category_promotions_tees,default_category_promotions_women_sale,default_category_collections_erin_recommends,default_category;1;WS11;top;"<p>The Diva Gym Tee feels like your favorite right out of the mailbox. Micro-sleeved, lightweight and extra comfortable, it's a casual staple that hides incredible comfort behind a laid-back, carefree look.</p>
<p>&bull; Bright yellow v-neck tee.<br />&bull; Moisture-wicking fabric. <br />&bull; Long-Sleeves. <br />&bull; Machine wash/line dry.</p>";Diva Gym Tee-XL-Orange;diva-gym-tee-xl-orange;;color_orange;;;;size_xl;;;;32;;1;/w/s/ws11-orange_main.jpg;/w/s/ws11-orange_main.jpg;/w/s/ws11-orange_main.jpg
WS11-XL-Yellow;default_category_women_tops_tees,default_category_promotions_tees,default_category_promotions_women_sale,default_category_collections_erin_recommends,default_category;1;WS11;top;"<p>The Diva Gym Tee feels like your favorite right out of the mailbox. Micro-sleeved, lightweight and extra comfortable, it's a casual staple that hides incredible comfort behind a laid-back, carefree look.</p>
<p>&bull; Bright yellow v-neck tee.<br />&bull; Moisture-wicking fabric. <br />&bull; Long-Sleeves. <br />&bull; Machine wash/line dry.</p>";Diva Gym Tee-XL-Yellow;diva-gym-tee-xl-yellow;;color_yellow;;;;size_xl;;;;32;;1;/w/s/ws11-yellow_main.jpg;/w/s/ws11-yellow_main.jpg;/w/s/ws11-yellow_main.jpg
WS11-XS-Green;default_category_women_tops_tees,default_category_promotions_tees,default_category_promotions_women_sale,default_category_collections_erin_recommends,default_category;1;WS11;top;"<p>The Diva Gym Tee feels like your favorite right out of the mailbox. Micro-sleeved, lightweight and extra comfortable, it's a casual staple that hides incredible comfort behind a laid-back, carefree look.</p>
<p>&bull; Bright yellow v-neck tee.<br />&bull; Moisture-wicking fabric. <br />&bull; Long-Sleeves. <br />&bull; Machine wash/line dry.</p>";Diva Gym Tee-XS-Green;diva-gym-tee-xs-green;;color_green;;;;size_xs;;;;32;;1;/w/s/ws11-green_main.jpg;/w/s/ws11-green_main.jpg;/w/s/ws11-green_main.jpg
WS11-XS-Orange;default_category_women_tops_tees,default_category_promotions_tees,default_category_promotions_women_sale,default_category_collections_erin_recommends,default_category;1;WS11;top;"<p>The Diva Gym Tee feels like your favorite right out of the mailbox. Micro-sleeved, lightweight and extra comfortable, it's a casual staple that hides incredible comfort behind a laid-back, carefree look.</p>
<p>&bull; Bright yellow v-neck tee.<br />&bull; Moisture-wicking fabric. <br />&bull; Long-Sleeves. <br />&bull; Machine wash/line dry.</p>";Diva Gym Tee-XS-Orange;diva-gym-tee-xs-orange;;color_orange;;;;size_xs;;;;32;;1;/w/s/ws11-orange_main.jpg;/w/s/ws11-orange_main.jpg;/w/s/ws11-orange_main.jpg
WS11-XS-Yellow;default_category_women_tops_tees,default_category_promotions_tees,default_category_promotions_women_sale,default_category_collections_erin_recommends,default_category;1;WS11;top;"<p>The Diva Gym Tee feels like your favorite right out of the mailbox. Micro-sleeved, lightweight and extra comfortable, it's a casual staple that hides incredible comfort behind a laid-back, carefree look.</p>
<p>&bull; Bright yellow v-neck tee.<br />&bull; Moisture-wicking fabric. <br />&bull; Long-Sleeves. <br />&bull; Machine wash/line dry.</p>";Diva Gym Tee-XS-Yellow;diva-gym-tee-xs-yellow;;color_yellow;;;;size_xs;;;;32;;1;/w/s/ws11-yellow_main.jpg;/w/s/ws11-yellow_main.jpg;/w/s/ws11-yellow_main.jpg
WS12-L-Blue;default_category_women_tops_tees,default_category_promotions_tees,default_category_collections_performance_fabrics,default_category;1;WS12;top;"<p>So light and comfy, you'll love the Radiant Tee's organic fabric, feel, performance and style. You may never want to stop moving in this shirt.</p>
<p>&bull; Salmon soft scoop neck tee.<br />&bull; Athletic, semi-form fit.<br />&bull; Flat seams prevent chafing.<br />&bull; 67% Organic Cotton / 28% Hemp / 5% Spandex.</p>";Radiant Tee-L-Blue;radiant-tee-l-blue;;color_blue;;;;size_l;;;;22;;1;/w/s/ws12-blue_main.jpg;/w/s/ws12-blue_main.jpg;/w/s/ws12-blue_main.jpg
WS12-L-Orange;default_category_women_tops_tees,default_category_promotions_tees,default_category_collections_performance_fabrics,default_category;1;WS12;top;"<p>So light and comfy, you'll love the Radiant Tee's organic fabric, feel, performance and style. You may never want to stop moving in this shirt.</p>
<p>&bull; Salmon soft scoop neck tee.<br />&bull; Athletic, semi-form fit.<br />&bull; Flat seams prevent chafing.<br />&bull; 67% Organic Cotton / 28% Hemp / 5% Spandex.</p>";Radiant Tee-L-Orange;radiant-tee-l-orange;;color_orange;;;;size_l;;;;22;;1;/w/s/ws12-orange_main.jpg;/w/s/ws12-orange_main.jpg;/w/s/ws12-orange_main.jpg
WS12-L-Purple;default_category_women_tops_tees,default_category_promotions_tees,default_category_collections_performance_fabrics,default_category;1;WS12;top;"<p>So light and comfy, you'll love the Radiant Tee's organic fabric, feel, performance and style. You may never want to stop moving in this shirt.</p>
<p>&bull; Salmon soft scoop neck tee.<br />&bull; Athletic, semi-form fit.<br />&bull; Flat seams prevent chafing.<br />&bull; 67% Organic Cotton / 28% Hemp / 5% Spandex.</p>";Radiant Tee-L-Purple;radiant-tee-l-purple;;color_purple;;;;size_l;;;;22;;1;/w/s/ws12-purple_main.jpg;/w/s/ws12-purple_main.jpg;/w/s/ws12-purple_main.jpg
WS12-M-Blue;default_category_women_tops_tees,default_category_promotions_tees,default_category_collections_performance_fabrics,default_category;1;WS12;top;"<p>So light and comfy, you'll love the Radiant Tee's organic fabric, feel, performance and style. You may never want to stop moving in this shirt.</p>
<p>&bull; Salmon soft scoop neck tee.<br />&bull; Athletic, semi-form fit.<br />&bull; Flat seams prevent chafing.<br />&bull; 67% Organic Cotton / 28% Hemp / 5% Spandex.</p>";Radiant Tee-M-Blue;radiant-tee-m-blue;;color_blue;;;;size_m;;;;22;;1;/w/s/ws12-blue_main.jpg;/w/s/ws12-blue_main.jpg;/w/s/ws12-blue_main.jpg
WS12-M-Orange;default_category_women_tops_tees,default_category_promotions_tees,default_category_collections_performance_fabrics,default_category;1;WS12;top;"<p>So light and comfy, you'll love the Radiant Tee's organic fabric, feel, performance and style. You may never want to stop moving in this shirt.</p>
<p>&bull; Salmon soft scoop neck tee.<br />&bull; Athletic, semi-form fit.<br />&bull; Flat seams prevent chafing.<br />&bull; 67% Organic Cotton / 28% Hemp / 5% Spandex.</p>";Radiant Tee-M-Orange;radiant-tee-m-orange;;color_orange;;;;size_m;;;;22;;1;/w/s/ws12-orange_main.jpg;/w/s/ws12-orange_main.jpg;/w/s/ws12-orange_main.jpg
WS12-M-Purple;default_category_women_tops_tees,default_category_promotions_tees,default_category_collections_performance_fabrics,default_category;1;WS12;top;"<p>So light and comfy, you'll love the Radiant Tee's organic fabric, feel, performance and style. You may never want to stop moving in this shirt.</p>
<p>&bull; Salmon soft scoop neck tee.<br />&bull; Athletic, semi-form fit.<br />&bull; Flat seams prevent chafing.<br />&bull; 67% Organic Cotton / 28% Hemp / 5% Spandex.</p>";Radiant Tee-M-Purple;radiant-tee-m-purple;;color_purple;;;;size_m;;;;22;;1;/w/s/ws12-purple_main.jpg;/w/s/ws12-purple_main.jpg;/w/s/ws12-purple_main.jpg
WS12-S-Blue;default_category_women_tops_tees,default_category_promotions_tees,default_category_collections_performance_fabrics,default_category;1;WS12;top;"<p>So light and comfy, you'll love the Radiant Tee's organic fabric, feel, performance and style. You may never want to stop moving in this shirt.</p>
<p>&bull; Salmon soft scoop neck tee.<br />&bull; Athletic, semi-form fit.<br />&bull; Flat seams prevent chafing.<br />&bull; 67% Organic Cotton / 28% Hemp / 5% Spandex.</p>";Radiant Tee-S-Blue;radiant-tee-s-blue;;color_blue;;;;size_s;;;;22;;1;/w/s/ws12-blue_main.jpg;/w/s/ws12-blue_main.jpg;/w/s/ws12-blue_main.jpg
WS12-S-Orange;default_category_women_tops_tees,default_category_promotions_tees,default_category_collections_performance_fabrics,default_category;1;WS12;top;"<p>So light and comfy, you'll love the Radiant Tee's organic fabric, feel, performance and style. You may never want to stop moving in this shirt.</p>
<p>&bull; Salmon soft scoop neck tee.<br />&bull; Athletic, semi-form fit.<br />&bull; Flat seams prevent chafing.<br />&bull; 67% Organic Cotton / 28% Hemp / 5% Spandex.</p>";Radiant Tee-S-Orange;radiant-tee-s-orange;;color_orange;;;;size_s;;;;22;;1;/w/s/ws12-orange_main.jpg;/w/s/ws12-orange_main.jpg;/w/s/ws12-orange_main.jpg
WS12-S-Purple;default_category_women_tops_tees,default_category_promotions_tees,default_category_collections_performance_fabrics,default_category;1;WS12;top;"<p>So light and comfy, you'll love the Radiant Tee's organic fabric, feel, performance and style. You may never want to stop moving in this shirt.</p>
<p>&bull; Salmon soft scoop neck tee.<br />&bull; Athletic, semi-form fit.<br />&bull; Flat seams prevent chafing.<br />&bull; 67% Organic Cotton / 28% Hemp / 5% Spandex.</p>";Radiant Tee-S-Purple;radiant-tee-s-purple;;color_purple;;;;size_s;;;;22;;1;/w/s/ws12-purple_main.jpg;/w/s/ws12-purple_main.jpg;/w/s/ws12-purple_main.jpg
WS12-XL-Blue;default_category_women_tops_tees,default_category_promotions_tees,default_category_collections_performance_fabrics,default_category;1;WS12;top;"<p>So light and comfy, you'll love the Radiant Tee's organic fabric, feel, performance and style. You may never want to stop moving in this shirt.</p>
<p>&bull; Salmon soft scoop neck tee.<br />&bull; Athletic, semi-form fit.<br />&bull; Flat seams prevent chafing.<br />&bull; 67% Organic Cotton / 28% Hemp / 5% Spandex.</p>";Radiant Tee-XL-Blue;radiant-tee-xl-blue;;color_blue;;;;size_xl;;;;22;;1;/w/s/ws12-blue_main.jpg;/w/s/ws12-blue_main.jpg;/w/s/ws12-blue_main.jpg
WS12-XL-Orange;default_category_women_tops_tees,default_category_promotions_tees,default_category_collections_performance_fabrics,default_category;1;WS12;top;"<p>So light and comfy, you'll love the Radiant Tee's organic fabric, feel, performance and style. You may never want to stop moving in this shirt.</p>
<p>&bull; Salmon soft scoop neck tee.<br />&bull; Athletic, semi-form fit.<br />&bull; Flat seams prevent chafing.<br />&bull; 67% Organic Cotton / 28% Hemp / 5% Spandex.</p>";Radiant Tee-XL-Orange;radiant-tee-xl-orange;;color_orange;;;;size_xl;;;;22;;1;/w/s/ws12-orange_main.jpg;/w/s/ws12-orange_main.jpg;/w/s/ws12-orange_main.jpg
WS12-XL-Purple;default_category_women_tops_tees,default_category_promotions_tees,default_category_collections_performance_fabrics,default_category;1;WS12;top;"<p>So light and comfy, you'll love the Radiant Tee's organic fabric, feel, performance and style. You may never want to stop moving in this shirt.</p>
<p>&bull; Salmon soft scoop neck tee.<br />&bull; Athletic, semi-form fit.<br />&bull; Flat seams prevent chafing.<br />&bull; 67% Organic Cotton / 28% Hemp / 5% Spandex.</p>";Radiant Tee-XL-Purple;radiant-tee-xl-purple;;color_purple;;;;size_xl;;;;22;;1;/w/s/ws12-purple_main.jpg;/w/s/ws12-purple_main.jpg;/w/s/ws12-purple_main.jpg
WS12-XS-Blue;default_category_women_tops_tees,default_category_promotions_tees,default_category_collections_performance_fabrics,default_category;1;WS12;top;"<p>So light and comfy, you'll love the Radiant Tee's organic fabric, feel, performance and style. You may never want to stop moving in this shirt.</p>
<p>&bull; Salmon soft scoop neck tee.<br />&bull; Athletic, semi-form fit.<br />&bull; Flat seams prevent chafing.<br />&bull; 67% Organic Cotton / 28% Hemp / 5% Spandex.</p>";Radiant Tee-XS-Blue;radiant-tee-xs-blue;;color_blue;;;;size_xs;;;;22;;1;/w/s/ws12-blue_main.jpg;/w/s/ws12-blue_main.jpg;/w/s/ws12-blue_main.jpg
